name,lat,lon,acres
McCall,47.81129,-95.05777,31.1
Unnamed,45.23899,-95.04649,31.1
Sill,46.93417,-95.02553,31.1
Unnamed,45.44959,-95.52542,31.1
Island,47.73636,-92.11511,31.1
Unnamed,46.94795,-93.6807,31.1
Unnamed,45.89458,-95.57179,31.0
Jackal,47.99398,-90.463,31.0
Unnamed,46.93998,-93.93768,31.0
Struggle,47.96029,-91.2337,31.0
Apple,47.01231,-92.22118,31.0
Tuber,47.73318,-93.32035,31.0
Bass,46.37509,-94.35442,31.0
Long,45.55258,-94.40881,31.0
Unnamed,45.12304,-95.17371,31.0
Unnamed,46.71347,-92.65206,31.0
Unnamed (Sorby),47.72831,-95.71749,31.0
Kramer Pond,46.35108,-95.11853,30.9
Emma,47.29829,-95.04476,30.9
Unnamed,45.25533,-95.14887,30.9
Nelson,47.6484,-94.61976,30.9
Unnamed,46.76762,-95.73603,30.9
Unnamed,46.5765,-96.14741,30.9
Masterman,45.07825,-92.90311,30.9
Unnamed,46.2209,-95.52995,30.9
Unnamed,46.68426,-96.10447,30.9
Dummer,46.44814,-93.76702,30.9
Unnamed,45.67992,-95.08213,30.9
Connally Pit,46.8143,-96.639,30.9
Unnamed,45.74615,-94.93233,30.9
Unnamed,48.536,-95.50012,30.9
Carlson,45.22462,-94.95795,30.9
South Twin,45.07777,-92.84703,30.9
Arc,48.11735,-90.89562,30.8
Square,46.65717,-93.99127,30.8
Unnamed,43.66461,-94.22261,30.8
Swamp,45.62045,-94.36208,30.8
Scott,44.68084,-93.72422,30.8
Unnamed,44.55945,-96.45015,30.8
Marathon,47.83559,-91.37299,30.8
Unnamed,46.25468,-92.51671,30.8
Rice,47.08619,-95.59612,30.8
Unnamed,43.50398,-93.68757,30.8
Unnamed,47.79881,-96.22833,30.8
Little Snow,47.78111,-90.98514,30.8
Rabbit,47.08082,-94.14621,30.8
Bunker,45.21885,-93.28335,30.8
Unnamed,45.75591,-95.2822,30.8
Tote,47.94426,-90.53198,30.7
Little Esquagama,47.45741,-92.36062,30.7
Bad Boy,47.09719,-95.79562,30.7
Unnamed,45.69804,-96.00554,30.7
Round,44.86861,-93.49273,30.7
Charles,46.91247,-94.15377,30.7
Unnamed,45.02794,-96.31591,30.7
Unnamed,46.19949,-96.17189,30.7
Unnamed,45.34792,-96.28024,30.7
Skunk,47.422,-95.69732,30.7
Dewey,47.13753,-94.00655,30.7
Unnamed,47.57577,-96.06917,30.7
Engebretson,46.82353,-96.08395,30.7
Telander,45.95946,-93.275,30.7
Holmes,47.49731,-93.36741,30.7
Unnamed,46.95031,-94.06013,30.7
Beaver,46.83777,-92.39124,30.7
Englemein,45.62394,-94.51296,30.7
Unnamed,45.42938,-93.61305,30.7
Termulo,47.88934,-91.33049,30.7
Unnamed,48.06353,-92.45073,30.7
Unnamed,46.63994,-96.04393,30.7
Unnamed,46.73982,-94.63402,30.6
Kiowa,48.03813,-90.22923,30.6
Des Moines,47.61612,-94.8925,30.6
Fish,44.822,-93.16406,30.6
Crooked,46.23064,-93.85767,30.6
Unnamed,44.89954,-96.19333,30.6
Reed,45.79073,-95.76489,30.6
Unnamed,45.95666,-95.11511,30.6
Unnamed (Newton),47.36463,-93.59097,30.6
Urness,45.90995,-95.68307,30.6
Archie,46.56471,-95.78124,30.6
Fente,47.99881,-90.93215,30.6
Chipmunk,47.69388,-91.5509,30.6
Washusk #1,47.24798,-92.28157,30.5
Unnamed,46.10161,-95.95044,30.5
Unnamed,46.54943,-95.40419,30.5
Carter,47.63983,-94.64811,30.5
Unnamed,45.76919,-95.18867,30.5
Grub,48.01715,-91.39445,30.5
Unnamed,46.39137,-93.96615,30.5
Unnamed,45.36797,-95.87404,30.5
Parsnip,47.08419,-95.87315,30.5
Bloom,47.64329,-93.49465,30.5
Round,47.21424,-92.32953,30.5
Rifle,47.91455,-91.43999,30.5
Unnamed,46.17988,-95.98187,30.5
Carrot,48.02207,-90.22848,30.5
Unnamed,47.62332,-95.5582,30.5
Unnamed,45.12865,-95.16874,30.5
Section Ten,47.95463,-90.17143,30.5
Milky,45.04529,-94.0563,30.5
Twin,47.00799,-95.78954,30.4
Jimmy,48.10996,-90.90758,30.4
Fox,48.1995,-91.97426,30.4
Lempia,47.72716,-92.24859,30.4
Bugo,47.92523,-91.14605,30.4
Ace,47.1672,-91.83888,30.4
Wampus,48.05614,-90.40829,30.4
Mud,45.49242,-94.41956,30.4
Alice,46.28897,-96.07425,30.4
Prout,47.97981,-89.90867,30.4
Spruce,47.76714,-93.97794,30.4
Moore,47.15083,-95.51367,30.4
Boga,47.80832,-91.26253,30.4
Unnamed,46.86344,-96.12242,30.4
Thirty-Six,46.76845,-92.81508,30.4
Horn,47.85288,-90.79314,30.4
Dock,47.54325,-93.59259,30.4
Unnamed,47.8161,-91.05048,30.3
Mud,47.62673,-92.00846,30.3
East Twin,46.8333,-94.31404,30.3
Unnamed,48.39477,-92.72583,30.3
Unnamed,46.20184,-95.54765,30.3
Unnamed,45.64072,-96.67024,30.3
Unnamed,44.5163,-96.30282,30.3
Lawn,45.34181,-94.69233,30.3
Crato,46.43848,-93.99377,30.3
Unnamed (Town Slough),45.1559,-94.68355,30.2
Unnamed,46.21406,-96.04494,30.2
Benz,45.11105,-92.89135,30.2
Unnamed,47.07371,-96.33471,30.2
Paggen,47.2063,-95.80058,30.2
Unnamed,45.44658,-95.13385,30.2
Unnamed (Durgin Slough),45.47587,-93.75813,30.2
Unnamed (Silver),44.012,-95.4884,30.2
Unnamed,46.05855,-95.68292,30.2
Arrow - 2,47.86753,-91.26785,30.2
Unnamed,45.48138,-95.30743,30.2
Canoe,47.63694,-93.55491,30.2
Unnamed,45.21503,-93.2733,30.2
Unnamed,46.88867,-93.88215,30.2
Spot,46.72781,-94.70265,30.2
Lost,47.56816,-94.1786,30.2
Stroud,47.08435,-92.24919,30.1
Third,45.29972,-92.85525,30.1
Schmall Marsh,45.99679,-95.84656,30.1
Kallio,48.00357,-91.04761,30.1
Fishmouth,48.52787,-92.78195,30.1
Unnamed,45.80582,-96.07345,30.1
Unnamed,44.47266,-94.23542,30.1
Carla,47.64324,-94.55177,30.1
Unnamed,46.24671,-95.95735,30.1
Unnamed,45.87974,-95.73,30.0
Brawner,44.33319,-95.92153,30.0
Blueberry,47.08283,-95.75533,30.0
Seahorse,48.07525,-90.94708,30.0
Unnamed,45.50675,-93.71229,30.0
East Wood,46.80486,-94.01556,30.0
Brown,46.22668,-93.80054,30.0
Little Flower,47.25103,-93.11006,30.0
Big Tamarack,47.04528,-95.76642,30.0
Watercress,47.66697,-92.69353,30.0
Unnamed (Swenson),46.26208,-96.20983,30.0
Unnamed,46.87611,-95.92792,30.0
Stevens,45.07939,-94.40947,30.0
Mouse,47.11344,-92.06338,30.0
Spider,46.51645,-94.33632,30.0
Nameless,47.27252,-93.12581,29.9
Range Line,47.65104,-94.80241,29.9
Unnamed,45.63628,-96.04214,29.9
Unnamed,47.47212,-94.94576,29.9
Iowa,47.79953,-90.77286,29.9
Bear,47.22267,-92.30946,29.9
Unnamed (Kahler Pond),45.32318,-96.34475,29.9
Unnamed (Bubak),47.65378,-95.98277,29.9
Unnamed,45.76541,-95.69442,29.9
Vee,48.0236,-91.08863,29.9
Unnamed,44.16174,-93.87606,29.9
Ellen,45.36581,-92.90596,29.9
Unnamed,48.19846,-95.51376,29.9
Unnamed (Dehns Pond),45.23057,-93.37177,29.9
Unnamed,46.77855,-96.09255,29.9
Fintch,47.99626,-91.51215,29.9
Moses,47.90345,-90.44321,29.9
Whack,47.90047,-90.71913,29.9
Treasure,47.9949,-91.13847,29.9
Unnamed,45.09199,-95.57496,29.8
Fuller,45.42143,-94.07477,29.8
Unnamed,46.85463,-94.01223,29.8
Unnamed,48.38791,-95.71633,29.8
Sayer,47.37367,-92.40228,29.8
Unnamed,45.16082,-95.97343,29.8
Johnson Slough,45.46834,-93.75486,29.8
Buckshot,47.89638,-92.14821,29.8
Unnamed,45.85747,-95.13703,29.8
Scandia,45.64239,-95.79122,29.8
Unnamed,46.89028,-96.08093,29.8
Knutson,47.32222,-94.79364,29.8
Lucky Finn,48.27266,-92.17887,29.8
Unnamed,45.75911,-94.99521,29.8
Cottage,46.74669,-95.87239,29.8
Holiday,47.8796,-91.4714,29.8
Unnamed,45.91706,-95.99234,29.8
Sitka,47.94626,-90.79844,29.7
Elling,46.08662,-96.07837,29.7
Unnamed,44.4691,-96.30074,29.7
Tamarack,45.85436,-94.58076,29.7
Boomer,45.53296,-93.39553,29.7
Unnamed,45.32954,-96.382,29.7
Hurley,45.44672,-93.0254,29.7
Mud,45.01637,-92.96982,29.7
Skeeter,47.4616,-93.49238,29.7
Rooster,47.19208,-95.69745,29.7
Unnamed (Caerulean WMA),45.107,-96.32053,29.7
Rice,47.56818,-92.37092,29.7
Unnamed,44.58929,-94.70388,29.7
Hazel,46.40545,-94.82356,29.7
Unnamed,47.51811,-95.68749,29.7
Unnamed,45.78661,-96.10337,29.7
Berglund,46.42176,-93.84571,29.7
Unnamed,45.71221,-95.37719,29.7
Unnamed,46.68095,-95.78489,29.7
Wheeler,46.98733,-94.60703,29.6
Unnamed,47.16663,-93.64088,29.6
Beden,46.99869,-95.13407,29.6
Unnamed,47.4204,-95.82211,29.6
Dutton,48.13917,-91.13809,29.6
Ernest,46.55215,-96.17306,29.6
Alma,45.99897,-92.49231,29.6
Shields,45.25286,-92.94525,29.6
Bond,47.24944,-95.08117,29.6
Unnamed,46.1829,-93.81753,29.6
Unnamed,45.54786,-95.22737,29.6
Unnamed,47.757,-95.70214,29.6
Dollar,45.59603,-93.16989,29.6
Swanson,47.37128,-95.7061,29.6
Unnamed,47.61632,-95.57315,29.6
Unnamed,46.43098,-94.65471,29.5
Unnamed,44.72771,-96.00964,29.5
Goose,44.62584,-93.36833,29.5
Snake,46.84572,-93.98296,29.5
First Dog,46.84252,-94.10401,29.5
Peewee,46.80098,-94.48291,29.5
Unnamed,45.67057,-95.54621,29.5
Unnamed,46.46478,-95.9217,29.5
Unnamed,46.83396,-96.13854,29.5
Phospor,47.83489,-91.48605,29.5
Madaline,46.18005,-94.60407,29.5
Church,43.61372,-93.43968,29.5
Gauldin,46.96519,-94.72458,29.5
Famine,47.96348,-90.71683,29.4
Benton,45.03777,-94.47503,29.4
Upper Bass,47.04803,-94.67159,29.4
Hadley,44.98682,-93.51602,29.4
Hospital,47.11193,-95.83795,29.4
Maiden,43.93701,-95.06103,29.4
Unnamed (Loon),46.15161,-93.11709,29.4
Bass,46.79862,-95.98699,29.4
Unnamed,47.52175,-94.39583,29.4
Unnamed,46.78028,-94.63825,29.4
Wolf,46.79213,-94.11406,29.4
Weird,47.9132,-90.78999,29.4
Unnamed,46.15724,-95.9101,29.4
Unnamed,45.25179,-93.77424,29.4
Unnamed,44.56421,-95.49356,29.4
Unnamed,45.77959,-95.6161,29.4
Asp,45.5963,-93.10244,29.4
Christmas,46.0818,-93.89691,29.3
Unnamed,46.15566,-95.64184,29.3
Unnamed,47.45859,-93.43513,29.3
Unnamed,46.29057,-95.7783,29.3
Beetle,47.69508,-91.52266,29.3
Lum,48.04129,-90.58302,29.3
Round,45.41452,-95.193,29.3
Bee Cee,47.4739,-93.53088,29.3
Spring,47.75957,-93.18316,29.3
Unnamed (Mollar),46.7879,-96.1029,29.3
Tripp,46.90918,-94.6312,29.3
Unnamed,47.58348,-94.63745,29.3
Brisbane,47.20587,-95.06401,29.3
Beautiful,45.75987,-94.6091,29.3
Unnamed,46.52021,-95.96682,29.3
Unnamed,45.79262,-95.50019,29.3
Unnamed,46.77277,-94.88597,29.2
Unnamed (John's Pond),45.33475,-96.30132,29.2
Bear,47.05753,-95.78258,29.2
Rindahl,47.54401,-96.07153,29.2
Unnamed,45.42457,-95.47894,29.2
Unnamed,48.30767,-92.15067,29.2
Unnamed (Hagen Pond),45.55932,-95.44896,29.2
Wondra Marsh,44.44761,-93.51655,29.2
Mud,45.50835,-94.4917,29.2
Unnamed,46.10739,-95.19296,29.2
Unnamed (Little Elbow),47.44091,-92.61768,29.2
Rice,47.77873,-93.43723,29.2
Little Mantrap,47.13261,-95.16142,29.2
Long,45.13366,-92.92367,29.2
Afton,47.99195,-90.91991,29.2
Unnamed,48.22634,-95.5466,29.2
Greenhead WMA,44.23594,-95.65422,29.2
Unnamed (North Kleindl),45.56018,-96.53828,29.2
Unnamed,46.16118,-95.29621,29.2
Hauschild-Thanghe,44.48165,-96.10453,29.1
Flodin,46.57304,-92.55075,29.1
Gandrud,46.92943,-95.89344,29.1
Hivernant,48.16402,-90.95627,29.1
West Twin,45.9851,-94.48248,29.1
Two Mile,47.52799,-94.00809,29.1
Duck,47.53389,-93.61935,29.1
Unnamed,44.43802,-96.11584,29.1
Unnamed,46.2644,-94.55215,29.1
Unnamed (Bad Medicine 3),47.16737,-95.36528,29.1
Loon,47.09618,-93.8709,29.1
Unnamed,46.49917,-96.01036,29.1
Donders,44.8757,-93.82797,29.1
Scanlon,47.6691,-91.16604,29.1
Schroeder,45.43605,-94.55809,29.1
Unnamed,44.33703,-95.32408,29.1
Unnamed,45.33762,-96.37578,29.1
Unnamed,46.63444,-96.25883,29.0
Unnamed,46.99312,-96.28528,29.0
Unnamed,47.22847,-95.79278,29.0
Bennett,45.01813,-93.14166,29.0
Spring,46.47242,-93.51743,29.0
Unnamed (Upper),45.1307,-94.788,29.0
Little Rice,47.02895,-95.02229,29.0
Spider,48.06426,-91.23634,29.0
Unnamed,44.12817,-94.55696,29.0
Unnamed,45.84919,-95.90423,29.0
Erickson,47.68449,-93.50718,29.0
Unnamed,44.8661,-96.10443,29.0
Agnes,48.46788,-92.81156,29.0
Unnamed,46.26027,-95.32593,29.0
Unnamed,46.27112,-95.61822,29.0
Neuner,46.82182,-95.73994,29.0
Unnamed,45.52602,-95.72056,28.9
Stuart,47.55951,-93.03272,28.9
Unnamed,46.37268,-95.60315,28.9
Skull,48.02357,-91.4475,28.9
Lunker,47.97727,-90.92008,28.9
Unnamed,46.87105,-96.20212,28.9
Backman,46.88063,-96.21008,28.9
Unnamed (Squirrel),47.64174,-95.9939,28.9
Unnamed,45.38336,-95.1598,28.9
Duck,47.9542,-90.92043,28.9
Horseshoe,47.12684,-95.5792,28.9
McKay,47.16513,-95.19575,28.8
Bear,45.69625,-94.54919,28.8
Spree,48.02247,-91.43864,28.8
Unnamed,46.76977,-95.92521,28.8
Alcove,47.94187,-90.96135,28.8
